Age;Attrition;BusinessVoyage;Tarif_ journalier;Departement;Distance_travail;Formation;Formation-detail;Matricule;Satisfaction_environnement;Genre;tarif_horaire;Investissement_travail;Niveau_managerial;Poste;Satisfaction_travail;Statut_marital;Salaire_mensuel;tarif-mensuel;Nb_entreprises_travaillees;Heures_sup;%_augmentation_salariale;Note_performance;Satisfaction_relations;Contrat_horaire;Annees_dans_vie_pro;Formation_annee_precedente;Equilibre_vie_pro_perso;annee_anciennete;annee_poste_actuel;annees_depuis_promotion;annee_avec_manager_actuel
27;Non;Voyage_rarement;1167;R&D;4;2;Sciences;1259;1;Homme;76;3;1;Research Scientist;3;Divorcé;2517;3208;1;No;11;3;2;80;5;2;3;5;3;0;3
29;Non;Voyage_rarement;1329;R&D;7;3;Sciences;1260;3;Homme;82;3;2;Healthcare Representative;4;Divorcé;6623;4204;1;Yes;11;3;2;80;6;2;3;6;0;1;0
48;Non;Voyage_rarement;715;R&D;1;3;Sciences;1263;4;Homme;76;2;5;Research Director;4;célibataire;18265;8733;6;No;12;3;3;80;25;3;4;1;0;0;0
29;Non;Voyage_rarement;694;R&D;1;3;Sciences;1264;4;Femme;87;2;4;Research Director;4;Divorcé;16124;3423;3;No;14;3;2;80;9;2;2;7;7;1;7
34;Non;Voyage_rarement;1320;R&D;20;3;Diplome technique;1265;3;Femme;89;4;1;Research Scientist;3;Marié;2585;21643;0;No;17;3;4;80;2;5;2;1;0;0;0
44;Non;Voyage_rarement;1099;Ventes;5;3;Marketing;1267;2;Homme;88;3;5;Manager;2;Marié;18213;8751;7;No;11;3;3;80;26;5;3;22;9;3;10
33;Non;Voyage_rarement;536;Ventes;10;5;Marketing;1268;4;Homme;82;4;3;Sales Executive;3;Divorcé;8380;21708;0;Yes;14;3;4;80;10;3;3;9;8;0;8
19;Non;Voyage_rarement;265;R&D;25;3;Sciences;1269;2;Femme;57;4;1;Research Scientist;4;célibataire;2994;21221;1;Yes;12;3;4;80;1;2;3;1;0;0;1
23;Non;Voyage_rarement;373;R&D;1;2;Sciences;1270;4;Homme;47;3;1;Research Scientist;3;Marié;1223;16901;1;No;22;4;4;80;1;2;3;1;0;0;1
25;Oui;Voyage_fréquemment;599;Ventes;24;1;Sciences;1273;3;Homme;73;1;1;Sales Representative;4;célibataire;1118;8040;1;Yes;14;3;4;80;1;4;3;1;0;1;0
26;Non;Voyage_rarement;583;R&D;4;2;Sciences;1275;3;Homme;53;3;1;Research Scientist;4;célibataire;2875;9973;1;Yes;20;4;2;80;8;2;2;8;5;2;2
45;Oui;Voyage_rarement;1449;Ventes;2;3;Marketing;1277;1;Femme;94;1;5;Manager;2;célibataire;18824;2493;2;Yes;16;3;1;80;26;2;3;24;10;1;11
55;Non;Voyage-pas;177;R&D;8;1;Medecine;1278;4;Homme;37;2;4;Healthcare Representative;2;Divorcé;13577;25592;1;Yes;15;3;4;80;34;3;3;33;9;15;0
21;Oui;Voyage_fréquemment;251;R&D;10;2;Sciences;1279;1;Femme;45;2;1;Laboratory Technician;3;célibataire;2625;25308;1;No;20;4;3;80;2;2;1;2;2;2;2
46;Non;Voyage_rarement;168;Ventes;4;2;Marketing;1280;4;Femme;33;2;5;Manager;2;Marié;18789;9946;2;No;14;3;3;80;26;2;3;11;4;0;8
34;Non;Voyage_rarement;131;Ventes;2;3;Marketing;1281;3;Femme;86;3;2;Sales Executive;1;célibataire;4538;6039;0;Yes;12;3;4;80;4;3;3;3;2;0;2
51;Non;Voyage_fréquemment;237;Ventes;9;3;Sciences;1282;4;Homme;83;3;5;Manager;2;Divorcé;19847;19196;4;Yes;24;4;1;80;31;5;2;29;10;11;10
59;Non;Voyage_rarement;1429;R&D;18;4;Medecine;1283;4;Homme;67;3;3;Manufacturing Director;4;célibataire;10512;20002;6;No;12;3;4;80;25;6;2;9;7;5;4
34;Non;Voyage_fréquemment;135;R&D;19;3;Medecine;1285;3;Femme;46;3;2;Laboratory Technician;2;Divorcé;4444;22534;4;No;13;3;3;80;15;2;4;11;8;5;10
28;Non;Voyage_fréquemment;791;R&D;1;4;Medecine;1286;4;Homme;44;3;1;Laboratory Technician;3;célibataire;2154;6842;0;Yes;11;3;3;80;5;2;2;4;2;0;2
44;Non;Voyage_rarement;1199;R&D;4;2;Sciences;1288;3;Homme;92;4;5;Manager;1;Divorcé;19190;17477;1;No;14;3;4;80;26;4;2;25;9;14;13
34;Non;Voyage_fréquemment;648;RH;11;3;Sciences;1289;3;Homme;56;2;2;Human Resources;2;Marié;4490;21833;4;No;11;3;4;80;14;5;4;10;9;1;8
35;Non;Voyage_rarement;735;R&D;6;1;Sciences;1291;3;Homme;66;3;1;Research Scientist;3;Marié;3506;6020;0;Yes;14;3;4;80;4;3;3;3;2;2;2
42;Non;Voyage_rarement;603;R&D;7;4;Medecine;1292;2;Femme;78;4;2;Research Scientist;2;Marié;2372;5628;6;Yes;16;3;4;80;18;2;3;1;0;0;0
43;Non;Voyage_rarement;531;Ventes;4;4;Marketing;1293;4;Femme;56;2;3;Sales Executive;4;célibataire;10231;20364;3;No;14;3;4;80;23;3;4;21;7;15;17
36;Non;Voyage_rarement;429;R&D;2;4;Sciences;1294;3;Femme;53;3;2;Manufacturing Director;2;célibataire;5410;2323;9;Yes;11;3;4;80;18;2;3;16;14;5;12
44;Oui;Voyage_rarement;621;R&D;15;3;Medecine;1295;1;Femme;73;3;3;Healthcare Representative;4;Marié;7978;14075;1;No;11;3;4;80;10;2;3;10;7;0;5
28;Non;Voyage_fréquemment;193;R&D;2;3;Sciences;1296;4;Homme;52;2;1;Laboratory Technician;4;Marié;3867;14222;1;Yes;12;3;2;80;2;2;3;2;2;2;2
51;Non;Voyage_fréquemment;968;R&D;6;2;Medecine;1297;2;Femme;40;2;1;Laboratory Technician;3;célibataire;2838;4257;0;No;14;3;2;80;8;6;2;7;0;7;7
30;Non;Voyage-pas;879;R&D;9;2;Medecine;1298;3;Femme;72;3;2;Manufacturing Director;3;célibataire;4695;12858;7;Yes;18;3;3;80;10;3;3;8;4;1;7
29;Oui;Voyage_rarement;806;R&D;7;3;Diplome technique;1299;2;Femme;39;3;1;Laboratory Technician;3;Divorcé;3339;17285;3;Yes;13;3;1;80;10;2;3;7;7;7;7
28;Non;Voyage_rarement;640;R&D;1;3;Diplome technique;1301;4;Homme;84;3;1;Research Scientist;1;célibataire;2080;4732;2;No;11;3;2;80;5;2;2;3;2;1;2
25;Non;Voyage_rarement;266;R&D;1;3;Medecine;1303;4;Femme;40;3;1;Research Scientist;2;célibataire;2096;18830;1;No;18;3;4;80;2;3;2;2;2;2;1
32;Non;Voyage_rarement;604;Ventes;8;3;Medecine;1304;3;Homme;56;4;2;Sales Executive;4;Marié;6209;11693;1;No;15;3;3;80;10;4;4;10;7;0;8
45;Non;Voyage_fréquemment;364;R&D;25;3;Medecine;1306;2;Femme;83;3;5;Manager;2;célibataire;18061;13035;3;No;22;4;3;80;22;4;3;0;0;0;0
39;Non;Voyage_rarement;412;R&D;13;4;Medecine;1307;3;Femme;94;2;4;Manager;2;Divorcé;17123;17334;6;Yes;13;3;4;80;21;4;3;19;9;15;2
58;Non;Voyage_rarement;848;R&D;23;4;Sciences;1308;1;Homme;88;3;1;Research Scientist;3;Divorcé;2372;26076;1;No;12;3;4;80;2;3;3;2;2;2;2
32;Oui;Voyage_rarement;1089;R&D;7;2;Sciences;1309;4;Homme;79;3;2;Laboratory Technician;3;Marié;4883;22845;1;No;18;3;1;80;10;3;3;10;4;1;1
39;Oui;Voyage_rarement;360;R&D;23;3;Medecine;1310;3;Homme;93;3;1;Research Scientist;1;célibataire;3904;22154;0;No;13;3;1;80;6;2;3;5;2;0;3
30;Non;Voyage_rarement;1138;R&D;6;3;Diplome technique;1311;1;Femme;48;2;2;Laboratory Technician;4;Marié;4627;23631;0;No;12;3;1;80;10;6;3;9;2;6;7
36;Non;Voyage_rarement;325;R&D;10;4;Diplome technique;1312;4;Femme;63;3;3;Healthcare Representative;3;Marié;7094;5747;3;No;12;3;1;80;10;0;3;7;7;1;7
46;Non;Voyage_rarement;991;RH;1;2;Sciences;1314;4;Femme;44;3;1;Human Resources;1;célibataire;3423;22957;6;No;12;3;3;80;10;3;4;7;6;5;7
28;Non;Voyage-pas;1476;R&D;1;3;Sciences;1315;3;Femme;55;1;2;Laboratory Technician;4;Marié;6674;16392;0;No;11;3;1;80;10;6;3;9;8;7;5
50;Non;Voyage_rarement;1322;R&D;28;3;Sciences;1317;4;Femme;43;3;4;Research Director;1;Marié;16880;22422;4;Yes;11;3;2;80;25;2;3;3;2;1;2
40;Oui;Voyage_rarement;299;Ventes;25;4;Marketing;1318;4;Homme;57;2;3;Sales Executive;2;célibataire;9094;17235;2;Yes;12;3;3;80;9;2;3;5;4;1;0
52;Oui;Voyage_rarement;1030;Ventes;5;3;Sciences;1319;2;Homme;64;3;3;Sales Executive;2;célibataire;8446;21534;9;Yes;19;3;3;80;10;2;2;8;7;7;7
30;Non;Voyage_rarement;634;R&D;17;4;Medecine;1321;2;Femme;95;3;3;Manager;1;Marié;11916;25927;1;Yes;23;4;4;80;9;2;3;9;1;0;8
39;Non;Voyage_rarement;524;R&D;18;2;Sciences;1322;1;Homme;32;3;2;Manufacturing Director;3;célibataire;4534;13352;0;No;11;3;1;80;9;6;3;8;7;1;7
31;Non;Voyage-pas;587;Ventes;2;4;Sciences;1324;4;Femme;57;3;3;Sales Executive;3;Divorcé;9852;8935;1;Yes;19;3;1;80;10;5;2;10;8;9;6
41;Non;Voyage-pas;256;Ventes;10;2;Medecine;1329;3;Homme;40;1;2;Sales Executive;2;célibataire;6151;22074;1;No;13;3;1;80;19;4;3;19;2;11;9
31;Oui;Voyage_fréquemment;1060;Ventes;1;3;Sciences;1331;4;Femme;54;3;1;Sales Representative;2;célibataire;2302;8319;1;Yes;11;3;1;80;3;2;4;3;2;2;2
44;Oui;Voyage_rarement;935;R&D;3;3;Sciences;1333;1;Homme;89;3;1;Laboratory Technician;1;Marié;2362;14669;4;No;12;3;3;80;10;4;4;3;2;1;2
42;Non;Voyage-pas;495;R&D;2;1;Sciences;1334;3;Homme;37;3;4;Manager;3;Marié;17861;26582;0;Yes;13;3;4;80;21;3;2;20;8;2;10
55;Non;Voyage_rarement;282;R&D;2;2;Medecine;1336;4;Femme;58;1;5;Manager;3;Marié;19187;6992;4;No;14;3;4;80;23;5;3;19;9;9;11
56;Non;Voyage_rarement;206;RH;8;4;Sciences;1338;4;Homme;99;3;5;Manager;2;célibataire;19717;4022;6;No;14;3;1;80;36;4;3;7;3;7;7
40;Non;Voyage-pas;458;R&D;16;2;Sciences;1340;3;Homme;74;3;1;Research Scientist;3;Divorcé;3544;8532;9;No;16;3;2;80;6;0;3;4;2;0;0
34;Non;Voyage_rarement;943;R&D;9;3;Sciences;1344;4;Homme;86;3;3;Healthcare Representative;4;Divorcé;8500;5494;0;No;11;3;4;80;10;0;2;9;7;1;6
40;Non;Voyage_rarement;523;R&D;2;3;Sciences;1346;3;Homme;98;3;2;Research Scientist;4;célibataire;4661;22455;1;No;13;3;3;80;9;4;3;9;8;8;8
41;Non;Voyage_fréquemment;1018;Ventes;1;3;Marketing;1349;3;Femme;66;3;2;Sales Executive;1;Divorcé;4103;4297;0;No;17;3;4;80;10;2;3;9;3;1;7
35;Non;Voyage_fréquemment;482;R&D;4;4;Sciences;1350;3;Homme;87;3;2;Research Scientist;3;célibataire;4249;2690;1;Yes;11;3;2;80;9;3;3;9;6;1;1
51;Non;Voyage_rarement;770;RH;5;3;Sciences;1352;3;Homme;84;3;4;Manager;2;Divorcé;14026;17588;1;Yes;11;3;2;80;33;2;3;33;9;0;10
38;Non;Voyage_rarement;1009;Ventes;2;2;Sciences;1355;2;Femme;31;3;2;Sales Executive;1;Divorcé;6893;19461;3;No;15;3;4;80;11;3;3;7;7;1;7
34;Non;Voyage_rarement;507;Ventes;15;2;Medecine;1356;3;Femme;66;3;2;Sales Executive;1;célibataire;6125;23553;1;No;12;3;4;80;10;6;4;10;8;9;6
25;Non;Voyage_rarement;882;R&D;19;1;Medecine;1358;4;Homme;67;3;1;Laboratory Technician;4;Marié;3669;9075;3;No;11;3;3;80;7;6;2;3;2;1;2
58;Oui;Voyage_rarement;601;R&D;7;4;Medecine;1360;3;Femme;53;2;3;Manufacturing Director;1;Marié;10008;12023;7;Yes;14;3;4;80;31;0;2;10;9;5;9
40;Non;Voyage_rarement;329;R&D;1;4;Sciences;1361;2;Homme;88;3;1;Laboratory Technician;2;Marié;2387;6762;3;No;22;4;3;80;7;3;3;4;2;0;3
36;Non;Voyage_fréquemment;607;Ventes;7;3;Marketing;1362;1;Femme;83;4;2;Sales Executive;1;Marié;4639;2261;2;No;16;3;4;80;17;2;2;15;7;6;13
48;Non;Voyage_rarement;855;R&D;4;3;Sciences;1363;4;Homme;54;3;3;Manufacturing Director;4;célibataire;7898;18706;1;No;11;3;3;80;11;2;3;10;9;0;8
27;Non;Voyage_rarement;1291;Ventes;11;3;Medecine;1364;3;Femme;98;4;1;Sales Representative;4;Marié;2534;6527;8;No;14;3;2;80;5;4;3;1;0;0;0
51;Non;Voyage_rarement;1405;R&D;11;2;Diplome technique;1367;4;Femme;82;2;4;Manufacturing Director;2;célibataire;13142;24439;3;No;16;3;2;80;29;1;2;5;2;0;3
18;Non;Voyage-pas;1124;R&D;1;3;Sciences;1368;4;Femme;97;3;1;Laboratory Technician;4;célibataire;1611;19305;1;No;15;3;3;80;0;5;4;0;0;0;0
35;Non;Voyage_rarement;817;R&D;1;3;Medecine;1369;4;Femme;60;2;2;Laboratory Technician;4;Marié;5363;10846;0;No;12;3;2;80;10;0;3;9;7;0;0
27;Non;Voyage_fréquemment;793;Ventes;2;1;Sciences;1371;4;Homme;43;1;2;Sales Executive;4;célibataire;5071;20392;3;No;20;4;2;80;8;3;3;6;2;0;0
55;Oui;Voyage_rarement;267;Ventes;13;4;Marketing;1372;1;Homme;85;4;4;Sales Executive;3;célibataire;13695;9277;6;Yes;17;3;3;80;24;2;2;19;7;3;8
56;Non;Voyage_rarement;1369;R&D;23;3;Sciences;1373;4;Homme;68;3;4;Manufacturing Director;2;Marié;13402;18235;4;Yes;12;3;1;80;33;0;3;19;16;15;9
34;Non;Voyage-pas;999;R&D;26;1;Diplome technique;1374;1;Femme;92;2;1;Research Scientist;3;Divorcé;2029;15891;1;No;20;4;3;80;5;2;3;5;4;0;0
40;Non;Voyage_rarement;1202;R&D;2;1;Medecine;1375;2;Femme;89;4;2;Healthcare Representative;3;Divorcé;6377;13888;5;No;20;4;2;80;15;0;3;12;11;11;8
34;Non;Voyage_rarement;285;R&D;29;3;Medecine;1377;2;Homme;86;3;2;Laboratory Technician;3;Marié;5429;17491;4;No;13;3;1;80;10;1;3;8;7;7;7
31;Oui;Voyage_fréquemment;703;Ventes;2;3;Sciences;1379;3;Femme;90;2;1;Sales Representative;4;célibataire;2785;11882;7;No;14;3;3;80;3;3;4;1;0;0;0
35;Oui;Voyage_fréquemment;662;Ventes;18;4;Marketing;1380;4;Femme;67;3;2;Sales Executive;3;Marié;4614;23288;0;Yes;18;3;3;80;5;0;2;4;2;3;2
38;Non;Voyage_fréquemment;693;R&D;7;3;Sciences;1382;4;Homme;57;4;1;Research Scientist;3;Divorcé;2610;15748;1;No;11;3;4;80;4;2;3;4;2;0;3
34;Non;Voyage_rarement;404;R&D;2;4;Diplome technique;1383;3;Femme;98;3;2;Healthcare Representative;4;célibataire;6687;6163;1;No;11;3;4;80;14;2;4;14;11;4;11
28;Non;Voyage_rarement;736;Ventes;26;3;Sciences;1387;3;Homme;48;2;2;Sales Executive;1;Marié;4724;24232;1;No;11;3;3;80;5;0;3;5;3;0;4
31;Oui;Voyage_rarement;330;R&D;22;4;Medecine;1389;4;Homme;98;3;2;Manufacturing Director;3;Marié;6179;21057;1;Yes;15;3;4;80;10;3;2;10;2;6;7
39;Non;Voyage_rarement;1498;Ventes;21;4;Sciences;1390;1;Homme;44;2;2;Sales Executive;4;Marié;6120;3567;3;Yes;12;3;4;80;8;2;4;5;4;1;4
51;Non;Voyage_fréquemment;541;Ventes;2;3;Marketing;1391;2;Homme;52;3;3;Sales Executive;2;Marié;10596;15395;2;No;11;3;2;80;14;5;3;4;2;3;2
41;Non;Voyage_fréquemment;1200;R&D;22;3;Sciences;1392;4;Femme;75;3;2;Research Scientist;4;Divorcé;5467;13953;3;Yes;14;3;1;80;12;4;2;6;2;3;3
37;Non;Voyage_rarement;1439;R&D;4;1;Sciences;1394;3;Homme;54;3;1;Research Scientist;3;Marié;2996;5182;7;Yes;15;3;4;80;8;2;3;6;4;1;3
33;Non;Voyage_fréquemment;1111;Ventes;5;1;Sciences;1395;2;Homme;61;3;2;Sales Executive;4;Marié;9998;19293;6;No;13;3;1;80;8;2;4;5;4;1;2
32;Non;Voyage_rarement;499;Ventes;2;1;Marketing;1396;3;Homme;36;3;2;Sales Executive;2;Marié;4078;20497;0;Yes;13;3;1;80;4;3;2;3;2;1;2
39;Non;Voyage-pas;1485;R&D;25;2;Sciences;1397;3;Homme;71;3;3;Healthcare Representative;3;Marié;10920;3449;3;No;21;4;2;80;13;2;3;6;4;0;5
25;Non;Voyage_rarement;1372;Ventes;18;1;Sciences;1399;1;Homme;93;4;2;Sales Executive;3;Marié;6232;12477;2;No;11;3;2;80;6;3;2;3;2;1;2
52;Non;Voyage_fréquemment;322;R&D;28;2;Medecine;1401;4;Femme;59;4;4;Manufacturing Director;3;Marié;13247;9731;2;Yes;11;3;2;80;24;3;2;5;3;0;2
43;Non;Voyage_rarement;930;R&D;6;3;Medecine;1402;1;Femme;73;2;2;Research Scientist;3;célibataire;4081;20003;1;Yes;14;3;1;80;20;3;1;20;7;1;8
27;Non;Voyage_rarement;205;Ventes;10;3;Marketing;1403;4;Femme;98;2;2;Sales Executive;4;Marié;5769;7100;1;Yes;11;3;4;80;6;3;3;6;2;4;4
27;Oui;Voyage_rarement;135;R&D;17;4;Sciences;1405;4;Femme;51;3;1;Research Scientist;3;célibataire;2394;25681;1;Yes;13;3;4;80;8;2;3;8;2;7;7
26;Non;Voyage_rarement;683;R&D;2;1;Medecine;1407;1;Homme;36;2;1;Research Scientist;4;célibataire;3904;4050;0;No;12;3;4;80;5;2;3;4;3;1;1
42;Non;Voyage_rarement;1147;RH;10;3;RH;1408;3;Femme;31;3;4;Manager;1;Marié;16799;16616;0;No;14;3;3;80;21;5;3;20;7;0;9
52;Non;Voyage_rarement;258;R&D;8;4;Autres;1409;3;Femme;54;3;1;Laboratory Technician;1;Marié;2950;17363;9;No;13;3;3;80;12;2;1;5;4;0;4
37;Non;Voyage_rarement;1462;R&D;11;3;Medecine;1411;1;Femme;94;3;1;Laboratory Technician;3;célibataire;3629;19106;4;No;18;3;1;80;8;6;3;3;2;0;2
35;Non;Voyage_fréquemment;200;R&D;18;2;Sciences;1412;3;Homme;60;3;3;Manufacturing Director;4;célibataire;9362;19944;2;No;11;3;3;80;10;2;3;2;2;2;2
25;Non;Voyage_rarement;949;R&D;1;3;Diplome technique;1415;1;Homme;81;3;1;Laboratory Technician;4;Marié;3229;4910;4;No;11;3;2;80;7;2;2;3;2;0;2
26;Non;Voyage_rarement;652;R&D;7;3;Autres;1417;3;Homme;100;4;1;Laboratory Technician;1;célibataire;3578;23577;0;No;12;3;4;80;8;2;3;7;7;0;7
29;Non;Voyage_rarement;332;RH;17;3;Autres;1419;2;Homme;51;2;3;Human Resources;1;célibataire;7988;9769;1;No;13;3;1;80;10;3;2;10;9;0;9
49;Oui;Voyage_fréquemment;1475;R&D;28;2;Sciences;1420;1;Homme;97;2;2;Laboratory Technician;1;célibataire;4284;22710;3;No;20;4;1;80;20;2;3;4;3;1;3
29;Oui;Voyage_fréquemment;337;R&D;14;1;Autres;1421;3;Femme;84;3;3;Healthcare Representative;4;célibataire;7553;22930;0;Yes;12;3;1;80;9;1;3;8;7;7;7
54;Non;Voyage_rarement;971;R&D;1;3;Medecine;1422;4;Femme;54;3;4;Research Director;4;célibataire;17328;5652;6;No;19;3;4;80;29;3;2;20;7;12;7
58;Non;Voyage_rarement;1055;R&D;1;3;Medecine;1423;4;Femme;76;3;5;Research Director;1;Marié;19701;22456;3;Yes;21;4;3;80;32;3;3;9;8;1;5
55;Non;Voyage_rarement;1136;R&D;1;4;Medecine;1424;2;Homme;81;4;4;Research Director;4;Divorcé;14732;12414;2;No;13;3;4;80;31;4;4;7;7;0;0
36;Non;Voyage_rarement;1174;Ventes;3;4;Marketing;1425;1;Femme;99;3;2;Sales Executive;2;célibataire;9278;20763;3;Yes;16;3;4;80;15;3;3;5;4;0;1
31;Oui;Voyage_fréquemment;667;Ventes;1;4;Sciences;1427;2;Femme;50;1;1;Sales Representative;3;célibataire;1359;16154;1;No;12;3;2;80;1;3;3;1;0;0;0
30;Non;Voyage_rarement;855;Ventes;7;4;Marketing;1428;4;Femme;73;3;2;Sales Executive;1;Divorcé;4779;12761;7;No;14;3;2;80;8;3;3;3;2;0;2
31;Non;Voyage_rarement;182;R&D;8;5;Sciences;1430;1;Femme;93;3;4;Research Director;2;célibataire;16422;8847;3;No;11;3;3;80;9;3;4;3;2;1;0
34;Non;Voyage_fréquemment;560;R&D;1;4;Autres;1431;4;Homme;91;3;1;Research Scientist;1;Divorcé;2996;20284;5;No;14;3;3;80;10;2;3;4;3;1;3
31;Oui;Voyage_rarement;202;R&D;8;3;Sciences;1433;1;Femme;34;2;1;Research Scientist;2;célibataire;1261;22262;1;No;12;3;3;80;1;3;4;1;0;0;0
27;Non;Voyage_rarement;1377;R&D;11;1;Sciences;1434;2;Homme;91;3;1;Laboratory Technician;1;Marié;2099;7679;0;No;14;3;2;80;6;3;4;5;0;1;4
36;Non;Voyage_rarement;172;R&D;4;4;Sciences;1435;1;Homme;37;2;2;Laboratory Technician;4;célibataire;5810;22604;1;No;16;3;3;80;10;2;2;10;4;1;8
36;Non;Voyage_rarement;329;Ventes;16;4;Marketing;1436;3;Femme;98;2;2;Sales Executive;1;Marié;5647;13494;4;No;13;3;1;80;11;3;2;3;2;0;2
47;Non;Voyage_rarement;465;R&D;1;3;Diplome technique;1438;1;Homme;74;3;1;Research Scientist;4;Marié;3420;10205;7;No;12;3;3;80;17;2;2;6;5;1;2
25;Oui;Voyage_rarement;383;Ventes;9;2;Sciences;1439;1;Homme;68;2;1;Sales Representative;1;Marié;4400;15182;3;No;12;3;1;80;6;2;3;3;2;2;2
37;Non;Voyage-pas;1413;R&D;5;2;Diplome technique;1440;3;Homme;84;4;1;Laboratory Technician;3;célibataire;3500;25470;0;No;14;3;1;80;7;2;1;6;5;1;3
56;Non;Voyage_rarement;1255;R&D;1;2;Sciences;1441;1;Femme;90;3;1;Research Scientist;1;Marié;2066;10494;2;No;22;4;4;80;5;3;4;3;2;1;0
47;Non;Voyage_rarement;359;R&D;2;4;Medecine;1443;1;Femme;82;3;4;Research Director;3;Marié;17169;26703;3;No;19;3;2;80;26;2;4;20;17;5;6
24;Non;Voyage_rarement;1476;Ventes;4;1;Medecine;1445;4;Femme;42;3;2;Sales Executive;3;Marié;4162;15211;1;Yes;12;3;3;80;5;3;3;5;4;0;3
32;Non;Voyage_rarement;601;Ventes;7;5;Marketing;1446;4;Homme;97;3;2;Sales Executive;4;Marié;9204;23343;4;No;12;3;3;80;7;3;2;4;3;0;3
34;Non;Voyage_rarement;401;R&D;1;3;Sciences;1447;4;Femme;86;2;1;Laboratory Technician;2;Marié;3294;3708;5;No;17;3;1;80;7;2;2;5;4;0;2
41;Non;Voyage_rarement;1283;R&D;5;5;Medecine;1448;2;Homme;90;4;1;Research Scientist;3;Marié;2127;5561;2;Yes;12;3;1;80;7;5;2;4;2;0;3
40;Non;Voyage-pas;663;R&D;9;4;Autres;1449;3;Homme;81;3;2;Laboratory Technician;3;Divorcé;3975;23099;3;No;11;3;3;80;11;2;4;8;7;0;7
31;Non;Voyage_rarement;326;Ventes;8;2;Sciences;1453;1;Homme;31;3;3;Sales Executive;4;Divorcé;10793;8386;1;No;18;3;1;80;13;5;3;13;7;9;9
46;Oui;Voyage_rarement;377;Ventes;9;3;Marketing;1457;1;Homme;52;3;3;Sales Executive;4;Divorcé;10096;15986;4;No;11;3;1;80;28;1;4;7;7;4;3
39;Oui;Voyage-pas;592;R&D;2;3;Sciences;1458;1;Femme;54;2;1;Laboratory Technician;1;célibataire;3646;17181;2;Yes;23;4;2;80;11;2;4;1;0;0;0
31;Oui;Voyage_fréquemment;1445;R&D;1;5;Sciences;1459;3;Femme;100;4;3;Manufacturing Director;2;célibataire;7446;8931;1;No;11;3;1;80;10;2;3;10;8;4;7
45;Non;Voyage_rarement;1038;R&D;20;3;Medecine;1460;2;Homme;95;1;3;Healthcare Representative;1;Divorcé;10851;19863;2;Yes;18;3;2;80;24;2;3;7;7;0;7
31;Non;Voyage_rarement;1398;RH;8;2;Medecine;1461;4;Femme;96;4;1;Human Resources;2;célibataire;2109;24609;9;No;18;3;4;80;8;3;3;3;2;0;2
31;Oui;Voyage_fréquemment;523;R&D;2;3;Sciences;1464;2;Homme;94;3;1;Laboratory Technician;4;Marié;3722;21081;6;Yes;13;3;3;80;7;2;1;2;2;2;2
45;Non;Voyage_rarement;1448;R&D;29;3;Diplome technique;1465;2;Homme;55;3;3;Manufacturing Director;4;Marié;9380;14720;4;Yes;18;3;4;80;10;4;4;3;1;1;2
48;Non;Voyage_rarement;1221;Ventes;7;3;Marketing;1466;3;Homme;96;3;2;Sales Executive;1;Divorcé;5486;24795;4;No;11;3;1;80;15;3;3;2;2;2;2
34;Oui;Voyage_rarement;1107;RH;9;4;Diplome technique;1467;1;Femme;52;3;1;Human Resources;3;Marié;2742;3072;1;No;15;3;4;80;2;0;3;2;2;2;2
40;Non;Voyage-pas;218;R&D;8;1;Medecine;1468;4;Homme;55;2;3;Research Director;2;Divorcé;13757;25178;2;No;11;3;3;80;16;5;3;9;8;4;8
28;Non;Voyage_rarement;866;Ventes;5;3;Medecine;1469;4;Homme;84;3;2;Sales Executive;1;célibataire;8463;23490;0;No;18;3;4;80;6;4;3;5;4;1;3
44;Non;Voyage-pas;981;R&D;5;3;Sciences;1471;3;Homme;90;2;1;Laboratory Technician;3;célibataire;3162;7973;3;No;14;3;4;80;7;5;3;5;2;0;3
53;Non;Voyage_rarement;447;R&D;2;3;Medecine;1472;4;Homme;39;4;4;Research Director;2;célibataire;16598;19764;4;No;12;3;2;80;35;2;2;9;8;8;8
49;Non;Voyage_rarement;1495;R&D;5;4;Diplome technique;1473;1;Homme;96;3;2;Healthcare Representative;3;Marié;6651;21534;2;No;14;3;2;80;20;0;2;3;2;1;2
40;Non;Voyage_rarement;896;R&D;2;3;Medecine;1474;3;Homme;68;3;1;Research Scientist;3;Divorcé;2345;8045;2;No;14;3;3;80;8;3;4;3;1;1;2
44;Non;Voyage_rarement;1467;R&D;20;3;Sciences;1475;4;Homme;49;3;1;Research Scientist;2;célibataire;3420;21158;1;No;13;3;3;80;6;3;2;5;2;1;3
33;Non;Voyage_fréquemment;430;Ventes;7;3;Medecine;1477;4;Homme;54;3;2;Sales Executive;1;Marié;4373;17456;0;No;14;3;1;80;5;2;3;4;3;0;3
34;Non;Voyage_rarement;1326;Ventes;3;3;Autres;1478;4;Homme;81;1;2;Sales Executive;1;célibataire;4759;15891;3;No;18;3;4;80;15;2;3;13;9;3;12
30;Non;Voyage_rarement;1358;Ventes;16;1;Sciences;1479;4;Homme;96;3;2;Sales Executive;3;Marié;5301;2939;8;No;15;3;3;80;4;2;2;2;1;2;2
42;Non;Voyage_fréquemment;748;R&D;9;2;Medecine;1480;1;Femme;74;3;1;Laboratory Technician;4;célibataire;3673;16458;1;No;13;3;3;80;12;3;3;12;9;5;8
